id;name;new_id
2,89924E+11;Ridestore;207
8384653093;RMC Info Talk Sport;11635
1,07862E+14;Index.hr;2161
30877154735;Radio Bruno;12454
1,10258E+14;Education Guardian;4919
1,67769E+14;ESPN FrontRow;12748
85361138796;iDTGV;4574
5,28055E+14;Zurich Mexico;4992
1,68451E+15;VICE News Canada;3552
1,03045E+15;Thrillist Travel;7478
1,21208E+14;China Daily;87
3,42385E+11;KRIS 6 News;11425
1,62611E+11;WOOZY BMX MAGAZINE;12480
1,07744E+14;CPJ in Arabic | لجنة حماية الصحفيين;9690
2,37583E+11;Puretrend.com;3647
1,74113E+14;Leggo's;11774
2,80156E+11;McDonald's;2650
3,11621E+11;Brisk;12442
2,70737E+14;Get Hampshire;8925
4,24848E+14;Charms Blow Pops;8814
1,42468E+15;TV3 Sport Superliga;1745
2,52927E+14;Commerce Bank;5506
7,42151E+14;KAYAK;11102
38409311585;The Copenhagen Post;2304
1,36067E+14;Vogue Nederland;5094
1,86352E+14;FOX 4 Sports;165
93535661889;TV3 televizija;12120
1,61094E+14;Qé!.;1869
2,73511E+11;Morgonpasset i P3;7355
8,37732E+14;Pero Like;8369
1,50086E+15;China Eastern Airlines;8900
6,95605E+14;CNN Indonesia;10568
1,54943E+11;STAR 98.3;6185
3,30905E+11;ENGIE Cofely France;4270
1,5733E+15;German Press Agency dpa;10809
1,19476E+14;וואלה! ספורט;12941
3,99362E+14;FOCUS Online Sport;1659
5,11038E+14;EVA Airways;6110
3,53833E+11;Pepe Jeans London;13467
1,95175E+14;Tampa Bay Times - Sports;4190
97496393516;Bancolombia;11262
5,92463E+14;Mazola México;11866
2,17939E+14;YOMVI;2566
2,66533E+14;Beautiful Destinations;3371
1,13995E+11;Lufthansa;7660
1,7122E+14;Heart North East;679
1,67728E+14;Acclaim;12615
1,09434E+14;Joan of Arc Beans;10524
22639795992;Gumball 3000;10379
95758979301;FEED Projects;1812
1,76273E+14;UFC;1227
3,28801E+14;Oh Henry! Canada;13065
9,93225E+14;Supercall;3862
2,43668E+14;Nutella;4831
1,94897E+14;Land Rover;3555
1,95261E+15;Yahoo Canada Sports;11115
1,0002E+11;KTAL NBC 6;8303
7298625919;Creative Loafing Atlanta;5299
1,1964E+14;You Is Now;2295
1,09419E+14;RiminiToday;691
1,50459E+15;NBA on 247Sports;2148
2,92258E+14;Sodimac Homecenter;12289
24369314439;DW News;6290
70730467584;98FM;13184
1,49738E+15;adidas;8579
2,99436E+14;Casino Brasil;5452
1,6471E+14;Bugaboo;13876
84730729750;Starbucks Argentina;9229
1,49894E+15;العربية مصر - Al Arabiya Egypt;7797
1,15854E+14;Action News Jax;6080
1,31727E+11;Capitec Bank;9528
1,54928E+15;Volkswagen Nyttekjøretøy;1636
3,22516E+14;BioTrust Nutrition;7356
1,60193E+14;Bosch Ferramentas Elétricas Profissionais e Acessórios;9052
1,27255E+14;東森財經;867
1,38284E+15;Missy Empire;1753
1,03584E+15;INSIDER science;10242
65477060510;94.5 THE BUZZ;4254
1,52926E+14;THQNordic;5614
1,15488E+14;POP Radio台北流行廣播電台;9361
51631931862;Mega 98.3;7095
1,52344E+14;Crunch Greece;3610
4,06726E+14;Independent Journal Review;11244
4,27336E+14;Startitup;5871
10227041841;News24.com;7589
1,16632E+14;KFAN AM1270;5145
1,69618E+14;Sun Drop;8808
3,03639E+14;Lenovo México;13204
6013004059;The Economist;4414
2,5761E+14;Meteorologist Kyle Myers;5329
1,09193E+14;TV3 Sport NFL;13944
1,10234E+11;KFC;2149
28527555451;Super Sunglasses;866
1,4708E+14;Tourism Malaysia;6140
28011986676;Singtel;13999
6,6374E+14;Taste NY;7470
1,41967E+14;トリップアドバイザー;7459
1,69276E+14;Kia Motors Lebanon;5214
2,45513E+14;Rádio BandNews FM;9644
1,14924E+14;WLS-AM 890;11742
51700071211;GRIT Magazine;13540
62550085504;Tahiti Tourisme;1657
2,59481E+14;T-Mobile Puerto Rico;6562
2,90052E+14;Abarth;11878
1,40966E+14;РБК;8427
3,62512E+14;udn走跳世界;3645
1,12004E+14;SBS Star;2781
1,60893E+14;WABE;4112
94735516736;Dothan Eagle;7371
6,90644E+14;Europ Assistance;12820
2,15975E+14;Canyon;3518
2,72872E+14;ESPN Tenis;6770
1,17632E+14;Hawkeye Football;4308
1,87307E+14;Pine Rivers Press;4418
41913326037;Antony Morato;2794
1,63771E+14;Total;6178
1,12283E+14;Suunto;363
18082780500;Detroit Public Television;9252
2,17538E+14;MTN Rwanda;2482
2,44755E+14;Money Bhaskar;8580
36497161225;Vingresor - Ving Sverige AB;13636
1,0274E+14;YOGI TIMES;3635
1,14137E+14;Honda Power Equipment Australia;13654
1,70852E+14;Zurich;11057
2,53614E+14;HELLO! Pakistan;1375
1,64637E+14;Prada;8306
17190057868;Steve Madden;13097
1,14808E+14;Expressen Kultur;6381
2,95358E+14;Unox;9465
9,12274E+14;The Daily Caller Politics;8476
1,92151E+14;Thüringer Allgemeine Nordhausen;10369
1,69696E+15;Nourish by Tastemade;7039
1,13006E+14;hummel;10627
1,52739E+14;Mister Donut 統一多拿滋官方粉絲團;1451
1,54658E+11;Speed Heads;6924
4,00422E+11;WRAL Weather;1442
1,01869E+14;ING België;5346
1,00755E+11;phl17;6339
2,05137E+14;Canyon;11591
1,51488E+14;Vistaprint;8010
83671936709;DAKINE;12071
1,11175E+14;Groupon;11286
75625516631;FOX56 WOLF TV;8463
3,08694E+14;Motorsport Network;9303
1,35471E+14;Visit Barbados;4563
1,29787E+14;Zurich;6534
1,52724E+15;Punjab Kesari Studios;12808
1,42869E+15;Swiss International Air Lines;14011
1,49035E+14;Maroondah Leader;12209
6,22439E+14;Little Bites;2642
2,2996E+14;Salesforce;12483
8,85242E+14;VICE Nederland;2906
3,83188E+14;BuzzFeed Geeky;12465
3,41813E+11;FOX 28 News & Entertainment;13706
1,71394E+14;Onedio.com;10641
1,0208E+14;Huntington Patch;4030
1,6755E+14;Nutella;6618
94861512377;ABC RN;8515
1,70645E+14;KC Water;5143
4,35138E+14;101.5 Whistler FM;3954
3,08976E+11;Tintas Coral;9634
1,25976E+14;JB Music Philippines;7244
6,98545E+14;Ticketmaster Polska;2869
1,02945E+14;Avonmore Milk;4154
3,65769E+14;Isuzu Utes New Zealand Ltd;4714
1,16285E+14;BARIŞ TV;9823
1,60335E+15;polsatnews.pl;9300
88521376958;Ozodlik Radiosi;492
2,57716E+14;Carrefour Market;12780
63762350267;Ooredoo Tunisie;6969
1,64911E+14;Bayer;13851
2,31159E+14;Accessible Media Inc.;4435
61031347355;G105;12767
1,29239E+11;Hampton by Hilton;5108
1,53228E+11;QVC Deutschland;10454
1,32927E+11;Dell;10465
90861737919;Eventim - DE;1548
1,45998E+14;Triple M The Border;44
2,27697E+14;Shakespeare Fishing;10632
2,47359E+14;RTL XL;791
3,27479E+14;CTV Kitchener;2626
2,46024E+14;Amor 106.7;8869
1,15218E+14;Dell;13409
1,57844E+14;The Federalist;11617
46882171097;KFC;4384
1,20177E+14;Playtex;4026
1,37363E+14;Samsung;6914
1,1137E+14;India.com;5181
1,58304E+14;Mahindra Rise;2439
1,88171E+14;Lez Spread The Word;5968
1,94482E+14;Zain KSA;739
2,35174E+14;National Geographic;151
1,45593E+14;Xerox;13774
1,51193E+14;98.1 KKFM;6692
1,75599E+14;Zalando;10
3,64606E+11;The Cauldron;662
3,14487E+11;The Kitchy Kitchen;5970
5,70513E+14;Toyota Football Stats;9244
2,11372E+14;Cartoon Network Shop;4762
1,63304E+11;B-105.1 FM,Cincinnati's Country;4555
1,08536E+11;Channel 2 News, KTUU.com;369
2,15297E+14;Organo Spain;4724
1,23489E+14;台灣好農The Wonderful Food;1576
24042830763;Twin Cities News Talk;11129
3,28493E+11;Språket i P1;8529
1,39543E+14;信報財經新聞 hkej.com;10635
1,71724E+11;106.9 Capital FM - Official;3643
1,04908E+14;Hermès;1643
3,0685E+14;Dell;4558
1,46508E+14;ICI Radio-Canada Première;7627
2,15641E+14;Daniel Wellington;5348
2,26724E+14;Кава TASSIMO;13811
1,7811E+15;Netflix;6983
2,43613E+14;EverSport;2211
1,44619E+14;SKY;13354
4,85494E+14;Shreyas Media;3945
1,54958E+14;NBC Politics;6832
1,66848E+14;Volkswagen;6238
1,38191E+14;Carman's Kitchen;7892
1,92469E+14;L'OCCITANE en Provence;4229
52994835173;K-Rock 105.7;294
64239591634;TK101 - The Gulf Coast's Rock Station;10554
1,23999E+14;Ankerherz Verlag;2784
1,00644E+14;Radio Lippe;7065
1,45409E+15;Airtel RDC;4764
3,63799E+11;Chupa Chups;7073
77847354897;ENERGY Sachsen;10259
3,69181E+11;AutoGuide.com;4378
6,59135E+14;LINE WEBTOON;5706
73503469616;Rádio Comercial;12224
1,02703E+14;Esslust;10064
1,70109E+14;ESET;7238
1,82746E+11;Classic Rock WAVE 104.1;13180
2,63284E+14;NPR's Ask Me Another;9268
46649543331;7News - WHDH Boston;6871
3,17501E+11;Microsoft Eesti;7779
3,58852E+14;Facebook Blueprint;8096
1,62936E+14;Telhanorte;13891
1,96699E+14;Gumout;5631
1,14903E+14;Samsung;4404
36113587166;The Santa Fe New Mexican;2992
82792632902;timi & leslie;8904
3,6877E+14;Munchies en Español;12246
6,59582E+14;MZ Bitterfeld;5235
1,89761E+14;Mahindra Racing;12583
1,8529E+14;Geberit;11790
1,23753E+14;KeVita;3379
1,19537E+14;El Gráfico;3461
3,10703E+14;NESCAFÉ 3in1 Bulgaria;6598
1,18643E+14;Visita Holanda;13151
6,47354E+14;鍵盤大檸檬;3828
5,54355E+14;TV3 Sport Premier League;2225
1,85356E+15;Anime on ComicBook.com;9224
54828481238;Hot 107.9;6319
2,06799E+14;ホテルマイステイズ;2747
2,49117E+14;ABB;5783
14169285463;Gumtree UK;3803
21283608795;DJ Mag;2270
1,95153E+14;BNP Paribas Fortis België;7472
1,16651E+14;National Geographic Россия;4042
2,14123E+11;Arizona Softball;10068
1,73536E+14;The Spruce Eats;7910
1,24337E+11;Cell C;9598
1,13837E+15;Church's;3983
3,41612E+11;atraveo - la mia casa vacanza;13730
2,57005E+14;CHIP APPLE;10452
1,13275E+14;Vivanta by Taj;6134
2,50638E+14;Visit St. Pete/Clearwater;8109
72805269206;Rainforest Cafe;6756
3,79461E+11;Battery Energy Drink;12247
1,23361E+14;Mouths of Mums;10897
5,57502E+14;TV4 Nyheterna;2723
4,25421E+14;MZ Halle;13084
1,67668E+11;WiLD 95.5;367
2,01671E+11;Samsung Singapore;9510
4,1554E+14;BlaBlaCar;8954
1,63843E+15;nametests.com español;1160
1,77588E+11;Alpina;9399
1,60129E+14;Guido Fawkes;2198
1,10908E+14;Club Med;4999
3,2392E+14;Bosch プロフェッショナル 電動工具とアクセサリー;8919
67732274336;Design Trade;13707
6,18108E+14;Canyon;2186
3,85775E+14;MAPFRE Insurance;8734
1,58257E+15;People Home;979
5,79182E+14;Netflix;13752
4,05516E+14;SVT Nyheter Södertälje;5647
1,49119E+15;Agorà Fanpage.it;5715
1,48795E+15;HPE Careers;10810
76410851892;Hidden Valley;1952
61306422221;The Herald-Dispatch;2461
1,795E+11;IDG.se;5670
2,20622E+14;Italika Guatemala;13319
1,56795E+14;Cincinnati Bengals on Fanatics;11657
3,41181E+14;Jumia;579
1,45311E+15;The Conversation US;12643
3,38109E+14;China Xinhua News;12823
1,74311E+11;Geocell - ჯეოსელი;4017
2,00823E+11;Air New Zealand;12878
4,95108E+14;Eurosport;4075
3,00239E+11;Yle Helsinki;4105
1,03902E+14;Chicago Business Journal;8305
1,40331E+14;clickOnero;11437
91457006778;Antenne Steiermark;4791
1,40153E+14;Salvaje;7479
13652355666;USA TODAY;11574
87445992218;21 WFMJ;12578
38150001941;Mulberry;9228
4,15022E+14;Amuse;11611
2,73957E+14;Prisma;12273
1,20063E+14;WFSU;11560
1,36915E+14;ELLE Malaysia;653
72571226018;Better Homes & Gardens;821
1,16646E+11;Interjet;13350
33531337473;Be-At TV;2898
46157112337;102.9 The HOG;3886
2,62229E+14;Lidl Polska;3321
1,84517E+14;Motorsport.com Nederlands;10047
3,94896E+14;自由時報;9278
1,60569E+14;Latino Mix Houston 93.3 FM;7282
9,65521E+14;go90;4016
1,29945E+11;Dole;8895
1,91348E+11;China Daily;12543
92112537052;Digicel;7551
2,71031E+11;K-100;11851
1,78986E+14;Genius France;2884
2,89402E+14;Australia Plus Indonesia;5051
1,4319E+15;Geocell.jobs;2559
1,20056E+14;WUWF;13658
2,37158E+11;Radio La Red;1718
1,35097E+14;蘋果動未條;6519
8,54255E+14;Wales Football Online;506
2,69493E+11;Glo World;6613
3,27139E+14;McCormick Gourmet;7196
7,51289E+14;Palí Costa Rica;2878
4,55914E+14;SPORT1.fm;1610
1,82014E+14;Quad Lock;6370
70610223864;AP Images;301
1,89079E+14;Habib's;2867
1,25998E+14;Harvey's;13511
1,55008E+14;Perthshire Advertiser;3222
7,08989E+14;Kompas Travel;8889
1,88484E+14;Disney/ABC Television Group;9112
6,1441E+14;BBC Media Action Somali;12521
3,35186E+14;DigitAlb;13146
2,48334E+14;Energy Basel;5105
3,78167E+14;SGAG;12150
2,4577E+11;Corona NZ;6807
36004768305;French Connection;4537
5,53216E+14;Microsoft Developer;9123
3,28972E+11;ABC RN AWAYE!;5069
1,9736E+11;Canada Explorez sans fin;334
1,19901E+11;Redland City Bulletin;7252
1,6641E+14;Reuters News Deutschland;3944
3,7055E+14;ActionSprout;21
1,98394E+14;Actimel;7344
2,27302E+14;NESCAFÉ Dolce Gusto Hrvatska;5449
1,10473E+14;Tazos;5289
6,58552E+14;BBC The Social;12202
1,4294E+14;SuperCAMPO;3708
1,88697E+14;Rock 98.3;11572
11604338781;Newfoundland & Labrador Tourism;4329
1,28655E+11;Cathay Pacific Airways;13503
1,40633E+14;ライフハッカー[日本版];9507
1,30513E+14;Punto de Fuga Cadena Ser;6572
1,67892E+14;Thinkfactory Media;541
90119719152;News 12 New Jersey;7883
14916754735;Capital Public Radio;5047
2,86244E+14;TUC;558
1,68594E+14;Pundit Arena GAA;2214
10137900905;Forth 1;10375
1,12837E+11;Hot Pockets;8931
2,12754E+14;Nature Valley Israel נייצ'ר ואלי ישראל;10056
1,28557E+14;90.5 WESA;8168
61748727862;BackStory;8674
84237528530;adidas Football;4913
3,35355E+11;MomentFeed;4678
1,10954E+14;Calcalist כלכליסט;4101
76584194252;UNIMARC;1802
6,60919E+14;Domicilios.com;3990
5,83987E+14;Fanta;9215
4,06029E+14;壹號人物;12944
1,69896E+14;MTN Uganda;11073
2,64875E+14;Extra Tuggummi;5340
3,88614E+14;Tennessee Volunteers on 247Sports;13093
1,36132E+14;FAGE;1639
9,36694E+14;Club Grunt Style;1488
1,82925E+11;CrowdStar;8854
2,90348E+14;DuPont;4031
1,35643E+11;COW97;737
3,71475E+14;San Pellegrino;2934
1,46454E+15;TKM;12782
1,50284E+11;Sodimac Homecenter;3002
2,57953E+14;Devon Live;3072
29600937100;Kaya FM 95.9;12759
47916092488;Riverfront Times;1310
1,77671E+14;HSE24;1403
38472826214;The Seattle Times;6590
1,25293E+11;Baseball Youth;12060
49023031119;Sister Schubert's Homemade Rolls;6453
3,54732E+14;Skyscanner;13056
2,25978E+14;Allianz Hungária;6839
1,29348E+14;TOP FM Mauritius;5217
64016376011;106.5 The Arch;10552
5,84336E+14;VPRO;639
21826922561;IBM Careers UK & Ireland;12107
1,4024E+15;Aetna;13808
1,44761E+14;ESET;13972
2,15667E+14;Gabo;10758
20407465341;Claire's;5723
2,62276E+14;CBC Music;1763
1,52857E+11;ICI Ottawa Gatineau;176
20531316728;Facebook;856
1,15867E+14;Häagen-Dazs Canada;1511
16010878898;Papas Margarita;3435
1,87754E+14;Brooks Running;13269
4,41904E+14;MAPFRE;12252
1,5029E+15;Le Parisien - Transports IDF;9588
2,2475E+14;INFINITI;4074
2,77695E+14;Paris-Roubaix;4926
4,06394E+14;Thug Kitchen;799
1,08977E+14;KK.no;1463
1,0169E+14;Microsoft;13262
2,04958E+14;BAC Credomatic;6138
1,84632E+15;Asianet News Telugu;1935
28960537848;Tic Tac;6550
2,03082E+11;Bateel International;11647
52626353639;Tillamook Headlight Herald;11956
1,76628E+15;Orange;11186
1,73835E+14;Fusion Energy Drink;8848
2,2434E+14;Drama Sveriges Radio;4330
1,43229E+11;Cold Iron Pictures;7682
1,2434E+11;Marks and Spencer;10163
1,55291E+14;Malaysia Airlines;7976
1,87277E+14;SodaStream Österreich;2086
1,88615E+11;Pro Plan UK;13719
4,56134E+14;BuzzFeed Business;7704
1,49434E+14;Whakatane News;12510
2,19964E+14;Dagne Dover;8730
1,36414E+14;Times of Oman;12155
1,38106E+15;Netflix;7325
3,68552E+11;The Riverina Leader;6416
80435756343;San Antonio Business Journal;6576
1,87182E+11;Morris Herald-News;11585
1,65381E+14;Zain Iraq;11938
1,13817E+11;香港經濟日報 hket.com;115
1,38891E+14;Shimano-Road;4977
2,96717E+14;Lazada;2266
70277196378;Maleko;11577
1,82795E+14;Spring Films;8038
1,65182E+14;A Christmas Story;928
2,16416E+14;Club Med;13814
5,71369E+14;うたパス;13533
3,23137E+14;Yle TV1;7612
1,48376E+15;Nadine Lustre;1003
1,85771E+14;Etihad Airways;9570
4,45629E+14;Thrive Causemetics;4528
42408984480;Barometern;6847
1,45734E+14;Gap;668
8,57946E+14;Hürriyet Seyahat;6792
71027050986;Ebates;7990
1,12785E+11;ZDF heute;48
2,77965E+14;BuzzFeed Brews;674
59119354707;DIY Ideas;7260
1,37584E+14;Kia Aljabr كيا الجبر;8511
1,73033E+14;The Penny Hoarder;9948
1,32213E+14;Kinder;480
2,99358E+11;P4 Extra;11322
1,87747E+14;INFINITI;8595
3,52594E+11;REPORTE URBANO Y VIAL;7460
81027643206;Waitrose;13152
6,9856E+14;HeartThreads;6438
2,94475E+14;Nifty Home;8621
1,41858E+15;LikeMag Brasil;6033
3,0793E+14;Rotenburger Kreiszeitung;5304
2,08324E+11;Digicel;4618
2,58416E+14;Revista HOLA Venezuela;5107
3,66016E+14;Casadei;9725
17528727100;St. Louis Public Radio;4108
1,56888E+14;hummel;2838
1,7811E+11;CET Public Television;7899
8687733838;Discover Boating;8250
58766753052;KWKT FOX 44;13771
1,81692E+14;Telekom Shop;8803
1,42019E+15;Jed's Coffee Co.;7533
1,07278E+15;Noisey en Español;2203
1,00366E+14;China Press (中國報);10935
1,8997E+14;ASUS Republic of Gamers;2613
1,28816E+14;WWD Japan;9503
1,35539E+14;KLM Kazakhstan;1741
4,54511E+14;WLOV;5030
2,59406E+14;Potbelly Sandwich Shop Middle East;1772
46358999591;SPOX.com;5360
34740117468;WETA;3452
1,39822E+15;Nestle Ice Cream Philippines;7331
1,40257E+14;Fairfield Inn & Suites by Marriott;11855
1,60185E+11;KJ 97 San Antonio's #1 Country Station;7137
48406298570;KISS 102-3;14088
5634829153;Salesforce;4659
3,41321E+11;Viborg Stifts Folkeblad;1094
3,20162E+14;McDonald's Luxembourg;11306
1,54421E+14;Manulife;7340
1,49356E+15;AD De Dordtenaar;3012
3,82459E+14;Amazon.fr;6405
45645615730;Junior Mints;12056
1,10999E+14;Dr. Martens;6029
1,49408E+15;TMZ Sports;5891
8144744451;Eat24;12207
1,74892E+14;Lacasitos;1224
83996318078;Change.org;2756
1,32458E+14;Groupon;12572
1,44981E+15;HuffPost India;3374
1,70078E+14;Tassimo;4102
1,9216E+14;Nestlé Desserts Arabia;4234
1,62104E+14;Radio Club Tenerife - Cadena SER;3373
4,59029E+14;UGG;6758
1,34934E+11;StarHub;13314
1,38183E+14;Nike+ Run Club;13235
1,78946E+14;The Tab;1247
1,55488E+15;VICE Austria;612
6,55944E+14;SBS Cantonese 廣東話節目;9150
1,30373E+14;247Sports;5545
13834115359;VisitJamaica;9692
9,13138E+14;Demotivateur Food;12702
1,44021E+11;QNB Group;934
2,24732E+14;KFC;3653
54254621903;NBC 24 WNWO;13734
3,00526E+14;tbt* Newspaper;1367
6172127502;Vodafone New Zealand;5251
2,83351E+11;93.7 The Fan;8830
2,49568E+14;Volkswagen;8473
1,47457E+15;NRK Debatt;12487
1,55561E+14;Triple M Brisbane;10976
3,58561E+14;Viajes Carrefour;11438
69770172881;The Couch-to-5K Running Plan;9771
30968512668;Windows;69
30512907103;Fanatics;349
1,02386E+14;Salesforce;4655
7,81651E+14;安安大明星;453
60118989331;Nine West;13396
1,13846E+14;Sveriges Radio Sisuradio;12593
1,98802E+14;Trafikredaktionen P4 Stockholm;11514
1,31281E+14;Residence Inn by Marriott;4230
1,18387E+11;The World Famous CFOX;10931
1,91065E+14;Taste of Sydney;13108
1,50185E+14;NB Parks/Parcs N.-B.;11411
3,45114E+14;Triple M Bendigo;4881
2,80142E+11;Danette France;3933
1,2386E+14;Jaguar;13519
5,14898E+14;Asian Age;11982
5,94022E+14;hromadske.ua;5350
2,46021E+14;GAROTO;10320
1,21334E+14;GIORDANO;7876
50521001748;Z104;8555
90364944233;One Day On Earth;3402
2,54033E+14;Berluti;7757
1,65837E+14;Aldi UK;8909
88856735693;The Register-Mail;5128
1,91542E+14;L'OCCITANE en Provence;7266
13010566458;Lexus South Africa;13784
64867348875;Snapple;5305
2,56154E+14;Jet;751
1,07369E+14;Dell EMC;11847
1,11687E+11;101.5 KNUE;119
1,29405E+14;Mundo Fini;12021
1,56557E+15;Only In Colorado;13201
1,01735E+15;BBCL Tendencias;6190
1,40086E+11;TSUM Department Store Moscow;6280
1,48303E+15;LION Cereals;4649
1,39212E+14;Lufthansa;13305
1,38552E+14;Aniplex USA;8195
73213019331;KVCR PBS TV 24 / NPR Radio 91.9;496
1,43325E+11;Mitsubishi Motors Chile;3525
1,48663E+14;La famille du Lait;8056
2,24122E+14;Sage;10535
15403701366;The Grand Rapids Press;9162
61481368967;Intelligence Squared US;6606
3,08715E+14;Samsung Deutschland;12015
1,49529E+11;ICI Colombie-Britannique / Yukon;13817
1,98024E+14;POWERADE Australia;8368
1,12776E+14;The New Star 96.7;1864
1,5841E+14;CTV Vancouver;5803
1,73054E+14;Oxelo Scooters Freestyle;12863
4,26948E+14;The Tab Sheffield;11112
6,10667E+14;SVT Nyheter Gävleborg;1679
3,76573E+14;Okdiario;11276
1,27769E+14;Chronic Tacos;3459
3,29423E+11;The New Vision;4106
1,85842E+14;Scroll;7691
2,064E+11;KSFO;12819
3,7567E+14;Hammarica;6268
1,21874E+15;Epik;13105
2,1087E+14;90min;11889
1,52468E+11;Mars Bar;6247
3,40992E+14;Nyheter24 Debatt;6208
6185812851;American Express;2222
1,35376E+11;Golf Galaxy;4570
2,16199E+14;KLIM Colombia;3821
1,65125E+15;Perjantai;12699
1,80147E+14;TAKIS;3757
1,15974E+14;Raiz The Bar by Rawthentic Food;4991
20528438720;Microsoft;3221
62890207681;El Diario Nueva York;11531
8,55362E+14;Sun Sport;2289
1,93454E+14;SAS Software;2478
1,75436E+14;KLFY News 10;10426
7,07684E+14;AZ/WAZ Sportbuzzer;10155
18412536066;Fine Gardening;108
2,68795E+14;CBS DC;725
2,06052E+14;StarTimes;13348
62793618603;94.7 Fresh FM;2218
1,55478E+14;MamaClub;6131
1,07019E+14;Zalando;12874
6,67482E+14;Visit Jamaica ES;882
1,12084E+11;Mirror Celebrity News;11006
1,8078E+11;KTVL CBS 10 News, Medford;4593
1,41292E+15;T Brand Studio;13550
1,34093E+11;Top Channel;4896
4,26479E+14;We Are Austin;8907
1,08947E+14;Apex by Sunglass Hut;6734
1,14797E+14;Zavvi;12519
3,06299E+11;Cathay Pacific Airways;13662
59323386296;Getty Images;1043
1,12745E+14;adidas Women;4532
2,16503E+14;HOFER Österreich;4790
2,65416E+11;Beekman 1802 Boys;6263
3,00844E+14;Grisbì;7759
1,59759E+15;浙江卫视中国蓝;1363
81452861215;Journeys;2352
12120996025;Mixmag;6082
1,40073E+14;94.9 MIXfm;6579
1,17593E+14;Chitraloka;5739
1,71498E+11;T2 Tea;4916
1,66233E+14;TV Azteca Regional;10718
60004615820;Groupon;7632
1,38335E+14;Unilever Careers;12301
7,70327E+14;哇趣;4870
11299339057;PR Couture;6360
1,15821E+14;kölbi;6805
51955958533;Shock.co;308
3,97717E+14;Manchester United - Sun Sport;7163
1,31382E+14;Pepsi MAX;1969
1,13001E+11;MARIMEKKO;3183
1,06443E+11;Chess;10703
3,23985E+11;Axess;11421
2,72598E+14;Unimed;6604
2,83743E+14;Whole Foods Market Canada;2143
1,33145E+14;Hit93.1 Riverina;12008
1,13673E+14;Castello;809
1,25704E+14;Jana;12910
1,168E+14;KBER 101;12092
3,52447E+11;Disney;10842
2,72031E+11;WPXI-TV Pittsburgh;6802
1,44205E+15;Easy Taxi;7084
34311672931;hummel;13181
1,90573E+14;ABC News Geelong;4636
21257179969;993 The Fox;12627
1,63397E+14;95 KGGO;2141
1,28462E+14;evian;776
1,8605E+15;SUPER.MARKT;4761
1,40344E+11;SAS;12938
1,8392E+14;Aristegui Noticias;6611
1,123E+14;Honolulu Star-Advertiser;9219
1,23618E+14;Costco Wholesale Canada;1579
58810241190;Daily Camera;1784
2,05845E+14;ABB;76
7,87518E+14;trivago;10367
2,96561E+11;WICS ABC Newschannel 20;3143
1,11151E+14;Johnnie’s New York Pizzeria;41
1,83067E+15;Axios;6492
5,39369E+14;UFC;2451
1,19221E+11;GIORDANO;705
1,53869E+14;Triumph;7185
1,69711E+14;France Bleu Besançon;3789
1,40004E+14;SHARK Energy;10322
7937537302;Nando's;5673
58285838172;Naracoorte Herald;8582
1,19931E+14;MONEY;2006
2,49174E+14;Bridgestone;13328
1,11696E+11;Native American Times;5986
2,1427E+14;Philadelphia Italia;1165
1,2344E+14;Admiral Markets;9171
75139383837;Town Shoes;218
1,57034E+14;Knox Leader;8288
1,05583E+11;Daily Monitor;8642
2,094E+11;Radio Rock;5356
75155261177;ABC 33/40;2549
1,2247E+14;DW (Shqip);3900
1,40109E+14;NestleContigo;794
1,50642E+14;HuffPost UK Comedy;9362
1,86172E+14;AXIS;2502
7,69155E+14;Mvslim;8224
2,75205E+14;Flow Genome Project;4760
2,25073E+14;Lidl Northern Ireland;6142
1,29898E+15;Brooks Brothers;4448
2,45825E+14;ESET;13327
1,97508E+14;SHARK Energy;1164
1,31173E+14;RTL9;5142
35245929077;Disney Pixar;5395
2,66439E+11;MTV Uutiset;12420
1,17196E+14;Volkswagen;2962
2,0605E+14;Chupa Chups;10381
1,18505E+14;AP Stylebook;5442
2,57447E+14;Andeavor;10684
8,86017E+14;Viddsee Film Pendek;10135
4,97681E+14;Gia Đình Nestlé;8566
58139304797;Sears Outlet Stores;10819
2,24465E+11;Radio Duisburg;4517
30016422584;Komfo;7190
2,36367E+14;Đại Kỷ Nguyên;5000
1,0546E+15;رياضة - الجزيرة;14038
3,99719E+14;Calve Türkiye;4816
2,67114E+14;Nido RD;13107
4,62654E+14;Lufthansa;3575
4,69727E+14;Sperry;6025
1,46932E+15;Anadolu Agency;4640
1,70023E+14;Żywiec Zdrój;13731
1,22264E+11;RFE/RL;8572
8904757809;Progress;11876
3,20764E+14;Prevención Salud;6814
1,38617E+11;Eurostar;3065
62854862200;Gluten-Free Girl;2311
86155421138;WNED;11108
6,58553E+14;Guardian Community;3795
1,97357E+14;Orange Football Club Africa;5744
1,75095E+14;Beefeater;11537
4,41361E+14;Coins.ph;6408
1,3293E+14;VivaColombia;4059
2,98563E+14;Naturalizer Guatemala;9793
1,66331E+15;Turkish Airlines;12579
4,5483E+14;BARK;7512
1,19162E+14;Mediacorp VizPro;6753
92984504727;El Corte Inglés;12395
62175143820;92.5 WINC FM;11301
1,6429E+11;ERDINGER Alkoholfrei;8097
65054036613;Irish Spring;8942
1,5257E+15;Innovators Peak;952
3,00221E+11;KYTX CBS19;6474
1,78604E+14;RTÉ Soccer;11750
